"","A01","A02","A03","B05","B06","B07","B08","B09","C10T12","C13T15","C16","C17_18","C19","C20","C21","C22","C23","C24A","C24B","C25","C26","C27","C28","C29","C301","C302T309","C31T33","D","E","F","G","H49","H50","H51","H52","H53","I","J58T60","J61","J62_63","K","L","M","N","O","P","Q","R","S","T","HFCE","NPISH","GGFC","GFCF","INVNT","DPABR","CONS_NONRES","EXPO","..","TOTAL"
"IMP_A03",0.131,0.009,5.174,0.002,0.011,0,0.003,0.001,7.063,0.021,0.001,0.004,0,0.007,0.002,0.002,0.006,0.001,0.001,0.005,0.004,0.01,0.003,0.003,0,0.001,0.003,0.001,0.001,0.012,0.199,0.062,0.071,0.001,0.098,0.006,3.705,0.002,0.003,0.002,0.006,0.002,0.007,0.009,0.159,0.023,0.002,0.002,0.001,0,11.378,0.003,0.048,0.015,0.001,0.213,0,0,0,28.503
"IMP_B05",0.072,0.002,0.003,0.268,0.035,0.001,0.024,0.018,0.073,0.039,0.005,0.026,0.011,0.089,0.002,0.006,0.254,0.182,0.036,0.008,0.004,0.018,0.008,0.006,0.001,0.002,0.007,0.599,0.004,0.132,0.029,0.029,0,0.001,0.008,0.001,0.029,0.001,0.003,0.001,0.001,0.005,0.003,0.003,0.091,0.034,0,0,0.001,0,0.435,0,0.002,0.014,0.001,0.008,0,0,0,2.636
"IMP_B06",10.036,0.178,2.143,24.117,231.82,0.256,16.221,12.053,57.357,11.669,1.213,19.342,128.166,193.551,1.577,6.407,83.567,17.519,14.084,16.503,2.705,8.589,4.161,5.539,0.455,1.387,6.409,286.912,6.821,19.288,75.116,32.625,0.533,1.481,22.845,3.109,15.605,1.031,2.031,1.168,4.217,5.805,9.698,6.137,73.821,15.257,0.202,0.338,0.3,0,200.983,0.002,5.201,1.141,0.126,0.132,0,0,0,1668.947
"IMP_B07",0.127,0.002,0.009,0.028,0.055,0.007,0.105,0.027,0.107,0.025,0.003,0.011,0.002,0.133,0.006,0.017,0.501,0.491,0.744,0.694,0.163,0.791,0.296,0.222,0.015,0.043,0.089,0.014,0.031,0.872,0.051,0.021,0.001,0.001,0.01,0.001,0.028,0.001,0.002,0.001,0.002,0.01,0.013,0.009,0.039,0.006,0,0.001,0.001,0,0.295,0,0.005,0.021,0.001,0.026,0,0,0,6.172
"IMP_B08",5.873,0.085,0.75,0.552,0.862,0.023,7.891,0.735,2.367,0.426,0.012,0.45,0.048,5.21,0.086,0.16,45.533,1.395,0.643,0.485,0.156,0.862,0.229,0.115,0.009,0.017,0.392,0.424,0.417,52.559,0.505,0.354,0.031,0.008,0.136,0.009,0.516,0.005,0.021,0.003,0.008,0.534,0.085,0.595,2.68,0.108,0.003,0.009,0.009,0,12.444,0,0.008,0.153,0.012,0.026,0,0,0,147.028
"IMP_B09",0.069,0.001,0.04,0.091,1.067,0.001,0.115,0.216,0.136,0.036,0.004,0.042,0.24,0.382,0.005,0.016,0.295,0.041,0.03,0.059,0.013,0.04,0.027,0.024,0.002,0.005,0.019,0.541,0.016,0.253,0.171,0.099,0.003,0.009,0.063,0.009,0.04,0.003,0.008,0.004,0.012,0.016,0.027,0.017,0.179,0.033,0.001,0.001,0.001,0,0.611,0,0.046,0.321,0,0.015,0,0,0,5.511
"IMP_C10T12",25.181,0.026,2.325,0.017,0.051,0,0.031,0.012,26.383,1.34,0.019,0.156,0.008,0.782,0.244,0.191,0.162,0.028,0.013,0.165,0.116,0.272,0.129,0.118,0.009,0.017,0.105,0.021,0.049,0.425,1.827,0.307,0.032,0.042,0.12,0.026,35.798,0.075,0.101,0.044,0.105,0.06,0.125,0.129,1.349,0.859,0.057,0.075,0.028,0,981.181,0.224,1.361,0.434,0.084,12.271,0,0,0,1095.109
"IMP_C13T15",5.506,0.246,9.477,0.159,0.442,0.005,0.129,0.09,3.359,694.466,0.295,4.468,0.005,2.195,0.606,2.811,1.804,0.101,0.045,1.211,1.264,2.544,1.469,6.737,0.225,0.433,10.784,0.042,0.295,5.214,14.313,1.155,0.042,0.081,0.813,0.32,20.991,0.333,0.465,0.197,0.658,0.466,1.695,2.515,14.53,3.136,0.304,0.649,0.918,0,1044.564,0.096,0.226,5.403,0.635,4.241,0,0,0,1875.175
"IMP_C16",7.051,0.905,0.726,0.268,0.218,0.004,0.141,0.061,5.922,3.369,17.784,4.192,0.001,1.223,0.208,0.584,2.21,0.043,0.074,1.395,0.819,2.867,0.85,1.966,0.381,0.191,18.359,0.129,0.192,64.152,7.51,1.403,0.018,0.041,1.91,0.062,5.804,0.252,0.343,0.108,0.293,2.911,1.698,1.271,2.014,1.41,0.065,0.141,0.358,0,46.898,0.001,0.068,4.289,0.243,0.473,0,0,0,215.868
"IMP_C17_18",4.59,0.058,1.003,0.036,0.197,0.003,0.06,0.044,28.337,6.734,0.412,56.818,0.003,2.073,2.051,1.113,2.264,0.052,0.071,1.061,1.815,3.755,1.088,1.044,0.031,0.125,2.07,0.051,0.299,2.51,14.611,1.723,0.072,0.086,1.414,1.013,9.442,12.268,1.77,2.079,4.759,0.436,4.838,4.531,15.784,9.46,0.225,0.289,0.281,0,202.845,0.001,0.918,0.513,0.093,1.606,0,0,0,410.826
"IMP_C19",161.447,7.356,93.009,6.204,14.285,0.201,6.592,5.08,39.075,12.902,1.831,6.545,2.143,47.325,2.708,2.86,14.759,3.791,1.205,5.517,3.002,17.204,3.893,6.786,0.279,0.752,7.831,7.761,9.496,50.188,123.147,511.832,20.758,87.184,50.317,15.659,43.954,2.46,13.049,4.225,19.235,3.534,14.204,25.22,150.519,23.057,0.902,1.727,1.723,0,1592.431,0.084,0.93,0.415,0.553,2.839,0,0,0,3251.987
"IMP_C20",274.688,0.75,4.368,1.917,3.746,0.07,2.286,1.138,38.956,80.728,2.99,22.054,0.277,141.447,21.866,49.302,14.444,0.868,0.952,8.397,15.091,30.641,5.834,11.03,0.897,1.026,11.778,0.336,6.323,24.381,14.882,8.049,0.347,1.092,3.904,0.412,20.346,3.75,0.8,1.092,1.403,3.491,8.896,7.61,16.016,8.801,0.977,0.535,1.406,0,707.133,0.144,4.133,2.118,0.342,1.178,0,0,0,1597.439
"IMP_C21",20.889,0.025,0.973,0.107,0.284,0.005,0.071,0.033,4.6,2.193,0.069,0.384,0.005,3.134,38.385,0.737,0.254,0.033,0.027,0.226,0.336,0.611,0.345,0.249,0.018,0.029,0.529,0.021,0.329,0.748,1.988,0.677,0.033,0.08,0.205,0.072,0.639,0.161,0.07,0.043,0.15,0.1,4.052,0.295,18.935,2.568,4.205,0.174,0.144,0,262.109,0.112,77.695,1.26,0.142,0.734,0,0,0,452.29
"IMP_C22",28.599,0.495,4.269,1.008,2.226,0.018,0.61,0.361,71.506,44.683,1.138,10.276,0.02,9.858,5.966,26.437,4.241,0.2,0.329,7.302,17.206,44.844,11.999,30.467,0.47,2.59,10.55,0.118,2.829,48.831,48.363,25.329,0.218,0.344,4.193,0.9,11.119,1.267,2.036,0.477,1.947,2.857,4.371,5.595,9.848,4.48,0.235,0.347,0.526,0,294.536,0.004,1.147,8.887,0.567,0.143,0,0,0,819.184
"IMP_C23",5.161,0.077,0.313,0.124,0.524,0.009,0.449,0.109,8.095,2.229,0.244,0.269,0.01,1.49,0.676,0.852,19.057,0.359,0.134,1.29,2.639,4.544,0.92,2.111,0.117,0.143,1,0.077,0.516,77.955,2.682,1.307,0.079,0.124,0.495,0.073,3.489,0.049,0.237,0.052,0.26,2.856,0.798,0.5,2.291,1.458,0.034,0.061,0.088,0,64.804,0.002,0.117,1.463,0.095,0.1,0,0,0,215.002
"IMP_C24A",4.661,0.185,0.421,1.835,11.608,0.045,0.363,0.775,2.821,2.222,0.544,0.841,0.016,0.994,0.228,2.97,8.071,51.459,2.875,226.063,20.658,102.018,106.97,73.262,6.048,15.115,16.653,0.438,7.053,154.595,9.566,2.458,0.164,0.016,2.68,0.064,0.572,0.034,0.136,0.032,0.208,1.791,3.201,0.909,3.417,1.257,0.016,0.128,0.243,0,0.45,0,1.555,0.418,0.022,0.019,0,0,0,851.162
"IMP_C24B",2.217,0.123,0.075,0.154,1.898,0.014,0.153,0.09,9.5,2.706,0.401,1.638,0.009,7.422,0.932,2.171,3.339,7.911,59.039,103.507,54.575,263.865,42.783,38.974,1.583,7.302,22.585,0.223,5.967,36.647,9.158,1.347,0.086,0.02,0.771,0.014,2.04,0.215,0.182,0.054,0.305,0.83,1.387,0.238,2.223,0.185,0.024,0.086,0.265,0,20.943,0,0.058,2.668,0.148,0.028,0,0,0,721.079
"IMP_C25",11.967,0.511,1.406,1.655,4.459,0.029,0.58,1.029,23.364,8.561,1.348,1.356,0.016,2.955,0.859,2.156,3.189,1.709,0.754,50.387,11.482,37.815,35.868,25.416,2.383,4.209,11.047,0.254,1.369,82.699,13.464,3.516,0.138,0.11,2.118,0.165,6.147,0.329,1.868,0.348,0.483,2.882,3.345,3.373,25.171,2.55,0.069,0.198,0.391,0,178.875,0.003,2.521,100.956,5.411,0.178,0,0,0,685.442
"IMP_C26",1.204,0.051,0.295,0.098,0.474,0.003,0.056,0.08,0.963,1.165,0.037,0.376,0.004,0.585,0.236,0.251,0.279,0.091,0.107,1.422,128.721,33.394,6.479,4.566,0.474,0.677,3.103,0.18,0.582,5.685,9.423,1.127,0.075,0.269,1.227,0.473,2.07,0.969,30.194,5.93,2.173,0.299,4.164,2.289,10.742,4.171,0.223,0.245,0.698,0,521.651,0.156,7.681,257.467,13.728,0.959,0,0,0,1070.038
"IMP_C27",2.197,0.061,0.606,0.241,0.502,0.007,0.197,0.211,1.808,1.351,0.071,0.458,0.004,0.495,0.208,0.406,0.502,0.16,0.192,2.395,16.171,102.17,9.264,10.769,0.344,1.134,4.616,0.77,0.545,23.203,8.034,2.855,0.118,0.147,0.922,0.153,3.001,0.265,8.928,0.951,0.442,0.522,2.386,1.861,8.564,1.553,0.072,0.248,0.371,0,314.653,0.003,0.183,111.289,6.004,0.456,0,0,0,655.039
"IMP_C28",13.051,1.39,4.2,4.358,11.335,0.08,1.819,2.473,11.074,5.758,0.54,2.386,0.042,2.163,0.76,1.398,5.513,0.756,0.438,9.445,10.238,40.442,88.182,23.643,2.421,3.393,18.961,1.015,2.978,38.668,18.936,7.009,0.131,0.311,3.38,0.598,2.597,0.643,3.944,1.075,3.062,0.612,4.96,7.624,19.074,3.623,0.174,0.366,0.398,0,181.578,0.061,0.348,470.126,24.989,0.187,0,0,0,1064.724
"IMP_C29",2.024,0.464,0.569,0.154,0.61,0.007,0.168,0.15,1.99,1.589,0.089,0.289,0.003,0.383,0.156,0.494,0.644,0.131,0.162,1.632,1.76,6.37,4.466,130.516,0.152,1,2.035,0.083,0.501,4.675,35.451,23.348,0.215,0.623,2.32,0.328,0.704,0.083,0.712,0.234,0.448,0.214,1.002,2.479,4.318,0.973,0.035,0.091,0.081,0,886.586,0.007,0.716,237.359,12.873,0.779,0,0,0,1375.243
"IMP_C301",0.008,0.001,0.083,0.001,0.008,0,0.001,0.001,0.011,0.01,0.001,0.001,0,0.002,0.001,0.001,0.002,0.001,0,0.017,0.015,0.023,0.03,0.045,0.518,0.087,0.047,0,0.001,0.032,0.026,0.045,0.12,0.057,0.039,0.001,0.004,0,0.003,0.001,0.002,0.001,0.004,0.008,0.46,0.003,0,0.001,0.001,0,11.066,0,0.003,16.458,0.877,0.002,0,0,0,30.129
"IMP_C302T309",0.047,0.01,0.257,0.009,0.012,0,0.002,0.004,0.053,0.04,0.002,0.005,0,0.013,0.004,0.007,0.008,0.003,0.007,0.064,0.056,0.159,0.105,0.641,0.161,4.132,0.453,0.001,0.006,0.102,0.388,1.718,0.056,0.936,0.147,0.008,0.019,0.002,0.014,0.01,0.016,0.005,0.028,0.126,2.524,0.024,0.002,0.002,0.016,0,56.8,0.001,0.021,52.584,2.806,0.014,0,0,0,124.63
"IMP_C31T33",1.9,0.111,0.68,0.108,0.458,0.003,0.074,0.09,2.021,7.963,0.725,0.575,0.006,0.58,0.433,0.421,0.412,0.112,0.117,1.287,2.275,3.145,1.883,1.422,0.128,0.192,4.1,0.055,0.323,6.541,3.255,1.387,0.039,0.113,0.673,0.198,2.849,0.186,0.908,0.259,1.25,0.43,1.234,1.138,5.554,3.949,0.25,0.309,0.16,0,245.283,0.02,3.945,33.263,1.829,3.678,0,0,0,350.298
"IMP_D",0.576,0.016,0.149,0.041,0.27,0.001,0.033,0.028,0.418,0.175,0.028,0.072,0.124,0.305,0.052,0.033,0.139,0.03,0.019,0.097,0.086,0.381,0.1,0.096,0.006,0.013,0.078,0.29,0.037,0.423,0.442,0.839,0.032,0.127,0.145,0.038,0.22,0.019,0.099,0.032,0.075,0.039,0.109,0.074,0.571,0.106,0.007,0.007,0.007,0,5.412,0.001,0.131,0.649,0.029,0.208,0,0,0,13.533
"IMP_E",0.272,0.003,0.029,0.006,0.019,0,0.007,0.004,0.16,0.392,0.009,0.037,0.003,0.094,0.021,0.037,0.044,0.011,0.008,0.065,0.043,0.144,0.058,0.054,0.003,0.007,0.037,0.009,0.011,0.188,0.101,0.111,0.005,0.016,0.029,0.006,0.086,0.008,0.019,0.008,0.016,0.012,0.029,0.021,0.113,0.025,0.002,0.002,0.003,0,2.442,0.001,0.031,0.236,0.011,0.075,0,0,0,5.181
"IMP_F",0.977,0.033,0.14,0.051,0.189,0.001,0.106,0.067,1.085,1.325,0.137,0.162,0.016,0.287,0.103,0.193,0.788,0.057,0.033,0.426,0.311,0.833,0.427,0.447,0.026,0.056,0.334,0.055,0.092,3.318,1.039,0.724,0.03,0.083,0.287,0.05,0.446,0.048,0.261,0.1,0.218,0.214,0.482,0.175,1.636,0.238,0.011,0.017,0.019,0,10.905,0.008,0.354,2.201,0.074,1.285,0,0,0,32.985
"IMP_G",188.791,3.207,31.688,3.904,11.465,0.108,5.81,2.709,127.739,211.102,4.99,20.21,1.615,48.318,19.549,17.024,31.488,8.623,4.123,45.71,37.839,74.916,42.097,50.653,2.204,5.162,22.691,4.893,6.672,113.913,69.282,140.856,6.055,22.458,19.156,4.896,55.184,4.383,11.459,3.292,8.159,4.516,12.572,14.105,70.753,15.967,2.143,1.239,1.593,0,1806.909,0.247,32.492,205.049,11.008,21.635,0,0,0,3694.622
"IMP_H49",22.891,1.384,2.841,1.747,5.231,0.028,2.04,0.881,23.458,14.604,1.683,3.455,0.734,5.64,1.549,1.821,8.004,1.911,0.7,9.198,5.412,12.438,6.751,6.367,0.364,0.904,4.105,1.95,1.489,23.256,42.748,43.993,0.897,1.339,16.374,6.739,9.249,1.602,2.589,0.688,3.379,1.062,3.562,3.991,18.529,6.747,0.26,0.306,0.355,0,234.823,0.038,11.645,18.622,0.95,28.573,0,0,0,631.897
"IMP_H50",8.102,8.514,30.876,1.377,15.941,0.029,3.543,0.768,20.225,10.664,1.328,3.316,0.496,4.407,0.828,1.051,4.052,1.153,0.737,3.449,3.095,10.696,2.42,1.994,0.16,0.403,3.052,0.921,0.494,6.351,158.315,66.374,126.898,0.696,162.126,4.658,3.382,0.943,2.206,0.852,2.444,0.223,6.863,11.518,28.536,2.466,0.062,0.476,0.157,0,118.148,0.003,2.114,2.893,0.14,6.407,0,0,0,859.337
"IMP_H51",2.711,0.28,0.567,0.086,1.928,0.002,0.16,0.114,2.373,2.062,0.123,0.481,0.01,0.589,0.398,0.251,0.442,0.042,0.034,0.338,0.801,2.163,0.712,0.457,0.027,0.126,0.575,0.058,0.265,2.305,13.477,3.226,0.244,10.654,11.489,4.936,2.788,0.572,2.279,1.197,7.932,0.611,3.792,8.586,20.017,3.389,0.112,0.293,0.171,0,157.337,0.002,0.684,1.636,0.05,18.995,0,0,0,294.949
"IMP_H52",9.54,0.643,3.668,0.807,2.171,0.013,0.703,0.48,10.728,6.021,0.576,1.656,0.197,2.451,0.775,0.777,2.812,0.629,0.282,3.175,2.016,5.215,2.44,2.953,0.137,0.381,1.651,0.528,0.719,8.162,50.304,44.618,6.107,11.584,50.938,3.262,4.127,0.585,2.346,0.554,1.529,0.395,2.181,2.731,10.799,1.316,0.062,0.182,0.133,0,66.431,0.036,12.466,6.044,0.27,1.65,0,0,0,352.955
"IMP_H53",0.157,0.007,0.03,0.009,0.024,0,0.007,0.006,0.106,0.109,0.008,0.028,0.001,0.023,0.013,0.009,0.022,0.006,0.004,0.038,0.028,0.069,0.036,0.032,0.002,0.005,0.027,0.006,0.021,0.106,1.092,0.265,0.013,0.048,0.243,1.587,0.242,0.103,0.327,0.051,0.704,0.037,0.158,0.109,1.095,0.173,0.007,0.012,0.014,0,1.657,0,0.057,0.081,0,0.654,0,0,0,9.667
"IMP_I",0.119,0.002,0.013,0.003,0.015,0,0.002,0.002,0.091,0.159,0.002,0.011,0.006,0.034,0.014,0.01,0.012,0.003,0.002,0.019,0.017,0.033,0.018,0.018,0.001,0.002,0.012,0.013,0.004,0.044,0.052,0.059,0.003,0.009,0.014,0.004,0.054,0.005,0.024,0.005,0.013,0.005,0.014,0.011,0.052,0.014,0.002,0.001,0.001,0,1.844,0.005,0.067,0.1,0,159.128,0,0,0,162.168
"IMP_J58T60",0.358,0.006,0.033,0.008,0.031,0,0.006,0.008,0.42,0.331,0.017,0.169,0.002,0.095,0.054,0.035,0.036,0.008,0.007,0.072,0.108,0.208,0.091,0.072,0.005,0.015,0.067,0.009,0.03,0.22,0.853,0.188,0.007,0.027,0.086,0.051,0.497,1.182,0.759,0.323,0.487,0.068,1.581,0.194,1.237,1.164,0.014,0.057,0.027,0,30.51,0.17,3.016,3.804,0.01,2.168,0,0,0,51.001
"IMP_J61",0.552,0.031,0.188,0.045,0.183,0.001,0.026,0.027,0.466,0.554,0.02,0.114,0.002,0.105,0.096,0.044,0.072,0.013,0.012,0.129,0.62,0.451,0.2,0.17,0.009,0.025,0.162,0.028,0.1,0.597,3.515,1.05,0.032,0.097,0.551,0.34,2.194,0.317,20.68,0.866,2.87,0.409,1.219,0.862,6.945,1.075,0.048,0.108,0.088,0,51.244,0.004,0.294,1.113,0.04,8.114,0,0,0,109.117
"IMP_J62_63",0.919,0.04,0.205,0.088,0.381,0.001,0.068,0.061,1.819,1.454,0.052,0.357,0.007,0.391,0.386,0.134,0.248,0.044,0.035,0.392,1.679,1.543,0.505,0.401,0.031,0.093,0.419,0.134,0.439,1.602,8.83,1.809,0.089,0.322,1.633,0.849,3.083,1.631,9.61,14.431,11.051,0.763,4.426,2.569,15.762,3.463,0.093,0.242,0.141,0,14.301,0.04,0.952,37.309,0.11,0.647,0,0,0,148.084
"IMP_K",5.148,0.154,0.934,0.153,1.018,0.004,0.113,0.218,2.842,1.645,0.077,0.531,0.009,0.514,0.309,0.193,0.417,0.063,0.059,0.49,0.783,1.669,0.578,0.464,0.035,0.114,0.517,0.187,0.518,2.255,11.322,4.599,0.165,0.537,1.849,0.471,4.521,0.415,2.721,0.884,58.915,6.885,2.534,2.463,10.005,1.872,0.06,0.215,0.144,0,182.102,0.188,1.52,0.773,0.01,7.801,0,0,0,324.98
"IMP_L",0.191,0.011,0.036,0.032,0.245,0,0.024,0.025,0.373,0.335,0.013,0.082,0.097,0.183,0.032,0.025,0.099,0.019,0.015,0.085,0.097,0.165,0.063,0.07,0.007,0.012,0.097,0.226,0.038,0.418,3.852,0.476,0.017,0.045,0.552,0.119,2.619,0.119,0.749,0.258,1.002,0.581,0.539,0.38,1.737,0.66,0.025,0.066,0.042,0,61.415,0.364,0.997,4.338,0,33.858,0,0,0,117.924
"IMP_M",5.637,0.179,0.665,0.746,4.267,0.014,0.565,2.325,5.013,3.27,0.114,0.894,0.028,1.369,1.214,0.427,1.109,0.162,0.117,1.5,2.619,4.603,1.741,1.786,0.158,0.459,1.734,0.509,2.168,32.55,17.369,5.178,0.205,0.495,4.005,0.683,4.617,1.315,9.002,3.22,8.793,6.249,22.094,3.51,64.751,6.216,0.219,0.463,0.303,0,37.236,0.281,13.89,46.707,0.01,3.62,0,0,0,338.376
"IMP_N",1.385,0.083,0.317,0.125,0.555,0.002,0.11,0.103,1.308,1.294,0.042,0.311,0.007,0.323,0.193,0.129,0.204,0.03,0.028,0.269,0.374,0.726,0.368,0.385,0.026,0.08,0.287,0.063,0.212,1.25,3.917,2.023,0.725,0.766,1.813,0.291,2.814,0.39,1.671,0.579,2.25,0.435,1.207,4.483,5.017,1.947,0.043,0.147,0.057,0,64.572,0.069,0.972,1.407,0.04,6.448,0,0,0,114.673
"IMP_O",0.685,0.028,0.093,0.032,0.114,0.001,0.03,0.039,0.55,0.382,0.021,0.085,0.003,0.186,0.061,0.069,0.106,0.019,0.012,0.112,0.202,0.246,0.102,0.108,0.007,0.018,0.087,0.016,0.051,0.65,1.252,0.917,0.141,0.154,0.845,0.099,0.289,0.05,0.238,0.117,0.27,0.101,0.335,0.164,1.124,0.187,0.008,0.014,0.011,0,7.164,0.013,0.455,1.136,0.02,1.267,0,0,0,20.482
"IMP_P",0.258,0.012,0.042,0.008,0.032,0,0.009,0.005,0.144,0.13,0.005,0.04,0.001,0.101,0.027,0.036,0.027,0.004,0.002,0.023,0.034,0.065,0.022,0.028,0.002,0.004,0.025,0.004,0.012,0.08,0.352,0.222,0.104,0.022,0.208,0.034,0.083,0.024,0.083,0.099,0.115,0.015,0.093,0.059,0.269,0.067,0.003,0.005,0.003,0,2.468,0.011,0.199,0.726,0,28.775,0,0,0,35.222
"IMP_Q",0.158,0.004,0.025,0.009,0.028,0,0.006,0.009,0.089,0.118,0.018,0.022,0.001,0.045,0.055,0.017,0.024,0.004,0.003,0.036,0.216,0.371,0.134,0.073,0.005,0.01,0.071,0.006,0.014,0.27,0.158,0.112,0.005,0.017,0.049,0.008,0.064,0.01,0.094,0.032,0.043,0.022,0.08,0.037,0.274,0.054,0.007,0.004,0.004,0,3.502,0.002,0.156,1.289,0.05,7.278,0,0,0,15.195
"IMP_R",0.385,0.006,0.042,0.009,0.031,0,0.006,0.01,0.346,0.396,0.01,0.039,0.001,0.069,0.033,0.028,0.034,0.011,0.009,0.141,0.06,0.172,0.111,0.087,0.007,0.014,0.055,0.005,0.016,0.353,0.193,0.178,0.008,0.028,0.043,0.011,0.165,0.025,0.061,0.035,0.058,0.029,0.086,0.05,0.323,0.062,0.004,0.019,0.004,0,22.296,0.681,4.431,0.693,0.01,15.633,0,0,0,47.61
"IMP_S",0.188,0.004,0.023,0.004,0.013,0,0.004,0.003,0.144,0.293,0.019,0.028,0.002,0.046,0.018,0.017,0.022,0.006,0.003,0.041,0.064,0.101,0.041,0.035,0.003,0.005,0.04,0.006,0.007,0.158,0.126,0.118,0.007,0.023,0.063,0.008,0.073,0.011,0.038,0.023,0.03,0.01,0.028,0.023,0.108,0.029,0.002,0.002,0.003,0,3.469,0.002,0.05,0.301,0,8.372,0,0,0,14.257
"IMP_T",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"IMP_OTHER",-4.563,0.385,5.188,0.463,1.273,0.013,0.442,0.351,-12.796,10.631,0.323,1.38,0.203,3.759,0.859,1.16,1.409,0.369,0.127,1.636,2.952,5.059,2.176,5.912,0.109,0.309,1.656,0.642,0.735,7.171,10.388,29.303,1.324,4.843,3.672,1.006,-0.372,0.36,1.718,0.476,1.732,0.441,1.44,2.008,10.384,1.947,0.122,0.147,0.162,0,150.111,0.014,0.919,18.015,1.031,29.151,0,0,0,309.673
"TXS_INT_FNL",-126.574,-0.969,-9.039,0.111,0.963,0.005,0.052,0.12,-119.407,77.946,0.968,2.616,-0.184,-1.996,2.487,5.123,26.124,0.493,0.211,5.949,11.93,22.404,11.873,48.649,0.693,1.642,8.511,-1.126,0.704,148.633,17.541,-42.226,-4.341,-8.815,-2.57,-0.61,-7.608,1.596,4.621,1.696,6.347,7.296,5.521,3.459,12.09,5.71,0.414,0.478,0.486,0,1863.289,0.789,12.372,445.11,10.285,0,50.606,555.611,0,3058.062
"TTL_INT_FNL",3168.599,279.918,600.566,170.948,555.676,2.091,108.803,91.022,3340.885,2017.095,185.782,283.908,148.915,658.013,194.546,181.687,625.31,178.706,115.146,659.49,513.143,1139.938,575.417,668.418,30.865,75.773,341.9,527.337,140.463,2193.779,2276.069,1782.248,198.28,254.361,904.469,328.436,1622.858,146.634,912.239,213.242,967.197,276.359,479.305,399.939,2124.428,516.213,28.211,37.964,32.074,0,34531.088,176.419,9851.788,6850.803,132.246,425.895,986.518,21178.51,0,107407.931
"VALU",3502.79,480.894,717.088,407.385,1288.331,5.778,227.642,96.937,1460.442,1581.891,176.92,220.529,12.991,333.651,216.082,119.26,580.574,90.267,64.988,580.122,290.882,818.664,430.838,353.175,21.933,55.401,284.344,510.729,182.767,1658.068,4091.535,1953.885,136.058,193.799,1031.757,407.202,2024.557,196.784,1292.531,596.132,1926.011,1827.786,1322.046,981.196,5057.017,2900.636,96.249,67.872,92.383,156.346,0,0,0,0,0,0,0,0,0,43123.147
"OUTPUT",6671.389,760.812,1317.653,578.333,1844.007,7.869,336.445,187.959,4801.328,3598.986,362.702,504.437,161.906,991.664,410.628,300.947,1205.884,268.973,180.134,1239.613,804.025,1958.602,1006.255,1021.593,52.798,131.174,626.245,1038.065,323.23,3851.848,6367.604,3736.133,334.338,448.16,1936.226,735.639,3647.414,343.418,2204.77,809.374,2893.208,2104.145,1801.352,1381.136,7181.446,3416.849,124.46,105.836,124.457,156.346,0,0,0,0,0,0,0,0,0,76397.812
